,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71
1711,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,6.0,4.0,3.0,3.0,4.0,3.0,3.0,8.0,3.0,3.0,3.0,4.0,8.0,6.0,4.0,4.0,4.0,3.0,3.0,4.0,3.0,8.0,3.0,3.0,3.0,11.0,3.0,6.0,3.0,3.0,3.0,13.0,3.0,4.0,8.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,10.0,3.0,3.0,11.0
1712,14.0,14.0,7.0,14.0,4.0,3.0,11.0,13.0,4.0,9.0,13.0,14.0,9.0,4.0,13.0,9.0,13.0,7.0,3.0,13.0,14.0,3.0,14.0,3.0,9.0,13.0,13.0,3.0,4.0,12.0,3.0,3.0,8.0,11.0,3.0,11.0,4.0,11.0,3.0,11.0,4.0,3.0,14.0,12.0,4.0,3.0,9.0,11.0,3.0,11.0,11.0,3.0,4.0,4.0,11.0,3.0,13.0,3.0,3.0,8.0,4.0,4.0,3.0,14.0,10.0,3.0,3.0,3.0,14.0,3.0,11.0,12.0
1713,10.0,10.0,4.0,10.0,4.0,3.0,10.0,11.0,4.0,9.0,7.0,3.0,8.0,4.0,3.0,9.0,6.0,10.0,3.0,3.0,13.0,3.0,13.0,3.0,9.0,7.0,4.0,3.0,11.0,11.0,3.0,3.0,8.0,3.0,3.0,11.0,4.0,8.0,6.0,11.0,4.0,4.0,14.0,3.0,4.0,3.0,8.0,3.0,3.0,11.0,11.0,3.0,6.0,3.0,11.0,3.0,13.0,3.0,4.0,8.0,3.0,4.0,3.0,14.0,10.0,3.0,3.0,3.0,14.0,3.0,3.0,11.0
1714,10.0,11.0,10.0,10.0,11.0,10.0,10.0,11.0,10.0,9.0,7.0,3.0,8.0,10.0,3.0,9.0,6.0,10.0,10.0,3.0,13.0,6.0,13.0,3.0,9.0,6.0,4.0,3.0,10.0,11.0,3.0,10.0,8.0,3.0,6.0,11.0,4.0,8.0,6.0,11.0,4.0,4.0,14.0,3.0,4.0,3.0,8.0,3.0,4.0,11.0,11.0,3.0,6.0,3.0,11.0,3.0,13.0,3.0,4.0,8.0,3.0,4.0,3.0,14.0,10.0,3.0,3.0,3.0,14.0,3.0,3.0,11.0
1715,10.0,11.0,10.0,10.0,11.0,10.0,10.0,11.0,10.0,9.0,7.0,3.0,8.0,10.0,3.0,9.0,6.0,10.0,10.0,3.0,13.0,6.0,13.0,3.0,9.0,7.0,4.0,3.0,11.0,12.0,3.0,13.0,8.0,3.0,7.0,13.0,4.0,8.0,6.0,13.0,4.0,4.0,14.0,3.0,4.0,3.0,9.0,3.0,6.0,13.0,11.0,3.0,6.0,3.0,11.0,3.0,13.0,3.0,7.0,8.0,3.0,4.0,3.0,14.0,13.0,3.0,3.0,3.0,14.0,3.0,3.0,12.0
1716,13.0,13.0,13.0,13.0,13.0,13.0,11.0,13.0,10.0,8.0,13.0,13.0,8.0,10.0,13.0,8.0,13.0,10.0,10.0,13.0,10.0,6.0,10.0,14.0,9.0,13.0,13.0,14.0,11.0,8.0,13.0,14.0,8.0,3.0,7.0,3.0,4.0,8.0,6.0,7.0,4.0,4.0,13.0,12.0,4.0,3.0,9.0,4.0,4.0,4.0,11.0,3.0,6.0,3.0,10.0,3.0,13.0,3.0,4.0,8.0,3.0,14.0,3.0,14.0,3.0,3.0,3.0,3.0,13.0,3.0,4.0,12.0
1717,13.0,13.0,13.0,13.0,13.0,13.0,11.0,13.0,10.0,12.0,13.0,13.0,9.0,10.0,14.0,8.0,13.0,10.0,10.0,13.0,10.0,14.0,11.0,14.0,9.0,13.0,13.0,14.0,11.0,8.0,13.0,13.0,8.0,14.0,7.0,4.0,4.0,12.0,4.0,7.0,4.0,3.0,13.0,12.0,4.0,3.0,9.0,14.0,6.0,4.0,11.0,3.0,4.0,4.0,10.0,3.0,13.0,3.0,7.0,8.0,4.0,14.0,3.0,14.0,4.0,3.0,3.0,3.0,13.0,3.0,14.0,12.0
1718,10.0,10.0,10.0,10.0,11.0,10.0,10.0,11.0,10.0,9.0,7.0,3.0,8.0,10.0,3.0,9.0,6.0,13.0,10.0,3.0,13.0,3.0,13.0,3.0,11.0,6.0,4.0,3.0,14.0,11.0,3.0,4.0,11.0,3.0,3.0,10.0,7.0,8.0,3.0,10.0,6.0,3.0,3.0,3.0,13.0,3.0,12.0,3.0,3.0,10.0,12.0,3.0,3.0,3.0,3.0,3.0,13.0,13.0,3.0,12.0,3.0,4.0,3.0,3.0,10.0,3.0,3.0,7.0,10.0,3.0,3.0,11.0
1719,10.0,11.0,10.0,10.0,10.0,10.0,10.0,13.0,10.0,8.0,13.0,3.0,8.0,10.0,13.0,8.0,13.0,10.0,10.0,13.0,10.0,6.0,10.0,3.0,9.0,13.0,13.0,3.0,11.0,8.0,3.0,13.0,8.0,3.0,7.0,3.0,4.0,8.0,6.0,4.0,4.0,4.0,13.0,12.0,4.0,3.0,9.0,3.0,6.0,3.0,11.0,3.0,6.0,3.0,10.0,3.0,13.0,4.0,7.0,8.0,3.0,4.0,3.0,14.0,3.0,3.0,3.0,3.0,13.0,3.0,3.0,12.0
1720,13.0,13.0,13.0,13.0,13.0,13.0,11.0,13.0,11.0,12.0,13.0,13.0,9.0,10.0,14.0,8.0,13.0,10.0,10.0,13.0,11.0,13.0,11.0,7.0,9.0,13.0,13.0,7.0,11.0,8.0,7.0,11.0,8.0,14.0,6.0,7.0,4.0,12.0,7.0,4.0,4.0,4.0,13.0,12.0,4.0,3.0,9.0,14.0,4.0,3.0,11.0,3.0,7.0,4.0,10.0,3.0,13.0,3.0,4.0,8.0,4.0,4.0,3.0,14.0,7.0,3.0,3.0,3.0,13.0,3.0,14.0,12.0
1721,10.0,10.0,10.0,10.0,11.0,10.0,10.0,13.0,10.0,9.0,13.0,3.0,8.0,10.0,13.0,9.0,13.0,13.0,10.0,13.0,14.0,3.0,14.0,3.0,11.0,13.0,13.0,3.0,14.0,12.0,3.0,4.0,11.0,14.0,3.0,11.0,7.0,11.0,6.0,11.0,6.0,4.0,14.0,12.0,10.0,3.0,12.0,14.0,3.0,11.0,12.0,3.0,6.0,7.0,11.0,3.0,13.0,11.0,4.0,11.0,7.0,4.0,3.0,13.0,10.0,3.0,3.0,7.0,14.0,3.0,13.0,12.0
1722,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,8.0,6.0,3.0,8.0,10.0,3.0,8.0,4.0,10.0,10.0,3.0,10.0,3.0,10.0,3.0,9.0,7.0,4.0,3.0,11.0,8.0,3.0,3.0,8.0,3.0,3.0,3.0,4.0,8.0,6.0,4.0,4.0,4.0,13.0,3.0,4.0,3.0,8.0,3.0,6.0,3.0,11.0,3.0,6.0,3.0,10.0,3.0,13.0,3.0,7.0,8.0,3.0,4.0,3.0,14.0,3.0,3.0,3.0,3.0,13.0,3.0,3.0,11.0
1723,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,4.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,7.0,4.0,3.0,3.0,4.0,3.0,3.0,8.0,14.0,3.0,3.0,4.0,12.0,3.0,4.0,4.0,3.0,10.0,3.0,4.0,3.0,9.0,14.0,6.0,3.0,11.0,3.0,3.0,4.0,10.0,3.0,13.0,4.0,7.0,8.0,4.0,4.0,3.0,10.0,3.0,3.0,3.0,3.0,13.0,3.0,13.0,12.0
1724,3.0,3.0,3.0,3.0,3.0,4.0,3.0,7.0,3.0,4.0,3.0,3.0,4.0,3.0,13.0,4.0,4.0,6.0,3.0,13.0,6.0,3.0,6.0,3.0,5.0,13.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,3.0,12.0,3.0,4.0,5.0,11.0,4.0,4.0,4.0,10.0,12.0,4.0,3.0,9.0,3.0,3.0,3.0,12.0,3.0,12.0,3.0,10.0,3.0,3.0,3.0,4.0,12.0,3.0,4.0,3.0,10.0,3.0,3.0,3.0,7.0,13.0,3.0,3.0,12.0
1725,10.0,10.0,10.0,10.0,10.0,10.0,10.0,13.0,10.0,8.0,13.0,3.0,8.0,10.0,3.0,8.0,13.0,10.0,10.0,3.0,10.0,3.0,10.0,3.0,9.0,7.0,13.0,3.0,11.0,8.0,3.0,3.0,8.0,3.0,3.0,3.0,4.0,8.0,6.0,4.0,4.0,4.0,13.0,3.0,4.0,3.0,9.0,3.0,6.0,3.0,11.0,3.0,6.0,3.0,10.0,3.0,13.0,3.0,7.0,8.0,3.0,4.0,3.0,13.0,3.0,3.0,3.0,3.0,13.0,3.0,3.0,12.0
1726,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,13.0,4.0,4.0,6.0,3.0,13.0,3.0,3.0,3.0,3.0,4.0,13.0,4.0,3.0,3.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,5.0,6.0,4.0,4.0,4.0,10.0,12.0,4.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,6.0,3.0,10.0,3.0,3.0,3.0,4.0,4.0,3.0,4.0,3.0,10.0,3.0,3.0,3.0,3.0,13.0,3.0,3.0,5.0
1727,13.0,10.0,4.0,10.0,4.0,3.0,11.0,13.0,3.0,8.0,13.0,13.0,8.0,3.0,13.0,8.0,13.0,6.0,4.0,13.0,10.0,3.0,10.0,3.0,9.0,13.0,13.0,3.0,3.0,8.0,3.0,3.0,8.0,3.0,3.0,3.0,4.0,8.0,3.0,4.0,4.0,3.0,13.0,12.0,4.0,3.0,9.0,3.0,6.0,3.0,11.0,3.0,4.0,3.0,10.0,3.0,13.0,3.0,7.0,8.0,3.0,4.0,3.0,14.0,3.0,3.0,3.0,3.0,13.0,3.0,3.0,12.0
1728,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,4.0,3.0,4.0,6.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,7.0,4.0,3.0,4.0,4.0,3.0,3.0,8.0,3.0,3.0,11.0,4.0,8.0,6.0,11.0,4.0,4.0,3.0,3.0,4.0,3.0,8.0,3.0,3.0,11.0,11.0,3.0,6.0,3.0,3.0,3.0,13.0,3.0,4.0,8.0,3.0,4.0,3.0,3.0,10.0,3.0,3.0,3.0,10.0,3.0,3.0,11.0
1729,10.0,10.0,10.0,10.0,11.0,10.0,10.0,11.0,10.0,9.0,7.0,3.0,8.0,10.0,3.0,9.0,6.0,13.0,10.0,3.0,13.0,3.0,13.0,3.0,11.0,6.0,6.0,3.0,14.0,12.0,3.0,4.0,11.0,4.0,3.0,11.0,7.0,8.0,3.0,11.0,6.0,3.0,14.0,3.0,13.0,3.0,12.0,3.0,3.0,11.0,12.0,3.0,4.0,7.0,11.0,3.0,13.0,13.0,3.0,12.0,7.0,4.0,3.0,14.0,10.0,3.0,3.0,7.0,14.0,3.0,3.0,12.0
1730,10.0,10.0,4.0,10.0,4.0,3.0,10.0,10.0,3.0,8.0,3.0,3.0,8.0,3.0,3.0,8.0,4.0,3.0,3.0,3.0,10.0,3.0,10.0,3.0,11.0,7.0,4.0,3.0,3.0,8.0,3.0,4.0,11.0,3.0,3.0,3.0,6.0,8.0,6.0,4.0,6.0,4.0,13.0,3.0,13.0,3.0,11.0,3.0,3.0,3.0,12.0,3.0,6.0,3.0,10.0,3.0,13.0,13.0,4.0,12.0,3.0,4.0,3.0,14.0,3.0,3.0,3.0,7.0,13.0,3.0,3.0,12.0
1731,10.0,10.0,4.0,10.0,4.0,3.0,10.0,10.0,3.0,8.0,6.0,3.0,8.0,3.0,13.0,8.0,4.0,10.0,3.0,13.0,10.0,3.0,10.0,3.0,9.0,13.0,4.0,3.0,11.0,8.0,3.0,3.0,8.0,3.0,3.0,3.0,4.0,8.0,3.0,4.0,4.0,3.0,13.0,12.0,4.0,3.0,9.0,3.0,3.0,3.0,11.0,3.0,3.0,3.0,10.0,3.0,13.0,3.0,3.0,8.0,3.0,4.0,3.0,13.0,3.0,3.0,3.0,3.0,13.0,3.0,3.0,12.0
1732,10.0,10.0,4.0,10.0,4.0,3.0,10.0,11.0,4.0,9.0,3.0,3.0,8.0,4.0,3.0,9.0,6.0,3.0,3.0,3.0,13.0,3.0,13.0,3.0,9.0,7.0,4.0,3.0,4.0,11.0,3.0,3.0,8.0,3.0,3.0,11.0,4.0,8.0,6.0,11.0,4.0,4.0,14.0,3.0,4.0,3.0,8.0,3.0,3.0,11.0,11.0,3.0,6.0,3.0,11.0,3.0,13.0,3.0,4.0,8.0,3.0,4.0,3.0,14.0,10.0,3.0,3.0,3.0,14.0,3.0,3.0,11.0
1733,3.0,3.0,3.0,3.0,3.0,3.0,4.0,7.0,4.0,4.0,3.0,3.0,4.0,4.0,3.0,4.0,6.0,3.0,3.0,3.0,6.0,3.0,6.0,3.0,5.0,7.0,4.0,3.0,4.0,4.0,3.0,4.0,11.0,3.0,3.0,11.0,6.0,8.0,6.0,11.0,6.0,4.0,10.0,3.0,13.0,3.0,11.0,3.0,3.0,11.0,12.0,3.0,6.0,3.0,11.0,3.0,13.0,13.0,4.0,12.0,3.0,4.0,3.0,10.0,10.0,3.0,3.0,7.0,14.0,3.0,3.0,12.0
1734,10.0,10.0,4.0,10.0,4.0,3.0,10.0,10.0,3.0,8.0,6.0,3.0,8.0,3.0,3.0,8.0,4.0,13.0,4.0,3.0,10.0,3.0,10.0,3.0,11.0,7.0,4.0,3.0,13.0,8.0,3.0,4.0,11.0,3.0,3.0,3.0,7.0,8.0,3.0,4.0,6.0,3.0,13.0,3.0,13.0,3.0,11.0,3.0,6.0,3.0,12.0,3.0,4.0,3.0,10.0,3.0,13.0,13.0,7.0,12.0,3.0,4.0,3.0,14.0,3.0,3.0,3.0,7.0,13.0,3.0,3.0,11.0
1735,3.0,3.0,3.0,3.0,3.0,3.0,3.0,7.0,3.0,4.0,3.0,3.0,4.0,3.0,3.0,4.0,4.0,3.0,4.0,3.0,6.0,3.0,7.0,3.0,5.0,7.0,4.0,3.0,3.0,4.0,3.0,4.0,8.0,3.0,3.0,3.0,4.0,8.0,3.0,4.0,4.0,3.0,10.0,3.0,6.0,3.0,8.0,3.0,6.0,3.0,12.0,3.0,4.0,3.0,10.0,3.0,13.0,6.0,7.0,12.0,3.0,4.0,3.0,10.0,3.0,3.0,3.0,7.0,13.0,3.0,3.0,11.0
1736,3.0,3.0,3.0,3.0,3.0,3.0,3.0,7.0,3.0,4.0,3.0,3.0,4.0,3.0,3.0,4.0,4.0,3.0,3.0,3.0,6.0,3.0,6.0,3.0,5.0,6.0,4.0,3.0,3.0,4.0,3.0,4.0,4.0,3.0,3.0,3.0,6.0,5.0,3.0,4.0,6.0,3.0,3.0,3.0,13.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,13.0,3.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,7.0,10.0,3.0,3.0,4.0
1737,10.0,10.0,4.0,10.0,4.0,3.0,10.0,10.0,3.0,8.0,3.0,3.0,8.0,3.0,3.0,8.0,4.0,3.0,3.0,3.0,10.0,3.0,10.0,3.0,9.0,7.0,4.0,3.0,3.0,8.0,3.0,3.0,8.0,3.0,3.0,3.0,4.0,8.0,6.0,4.0,4.0,4.0,13.0,3.0,4.0,3.0,9.0,3.0,3.0,3.0,11.0,3.0,6.0,3.0,10.0,3.0,13.0,3.0,4.0,8.0,3.0,4.0,3.0,13.0,3.0,3.0,3.0,3.0,13.0,3.0,3.0,12.0
1738,3.0,3.0,4.0,3.0,4.0,3.0,3.0,11.0,4.0,9.0,3.0,3.0,8.0,4.0,3.0,9.0,6.0,3.0,3.0,3.0,13.0,3.0,13.0,3.0,9.0,7.0,4.0,3.0,4.0,12.0,3.0,3.0,8.0,3.0,3.0,11.0,4.0,8.0,6.0,11.0,4.0,4.0,10.0,12.0,4.0,3.0,9.0,3.0,3.0,11.0,11.0,3.0,6.0,3.0,11.0,3.0,13.0,3.0,4.0,8.0,3.0,4.0,3.0,10.0,10.0,3.0,3.0,3.0,14.0,3.0,3.0,12.0
1739,10.0,10.0,4.0,10.0,4.0,3.0,10.0,10.0,3.0,8.0,6.0,3.0,8.0,3.0,13.0,8.0,4.0,10.0,3.0,13.0,10.0,3.0,10.0,3.0,9.0,13.0,4.0,3.0,11.0,8.0,3.0,4.0,8.0,14.0,3.0,3.0,4.0,12.0,6.0,4.0,4.0,4.0,13.0,12.0,4.0,3.0,9.0,14.0,3.0,3.0,12.0,3.0,6.0,4.0,10.0,3.0,13.0,3.0,4.0,12.0,4.0,4.0,3.0,13.0,3.0,3.0,3.0,3.0,13.0,3.0,13.0,12.0
1740,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,13.0,4.0,4.0,6.0,3.0,13.0,3.0,3.0,3.0,3.0,4.0,13.0,4.0,3.0,3.0,4.0,3.0,3.0,4.0,14.0,3.0,3.0,4.0,5.0,6.0,4.0,4.0,4.0,10.0,12.0,4.0,3.0,4.0,14.0,3.0,3.0,4.0,3.0,6.0,4.0,10.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,3.0,10.0,3.0,3.0,3.0,3.0,13.0,3.0,13.0,5.0
1741,10.0,10.0,4.0,10.0,4.0,3.0,10.0,10.0,3.0,8.0,3.0,3.0,8.0,3.0,3.0,8.0,4.0,3.0,4.0,3.0,10.0,3.0,10.0,3.0,9.0,7.0,4.0,3.0,3.0,8.0,3.0,4.0,8.0,3.0,3.0,3.0,4.0,8.0,6.0,4.0,4.0,4.0,13.0,3.0,4.0,3.0,9.0,3.0,6.0,3.0,12.0,3.0,6.0,3.0,10.0,3.0,13.0,3.0,7.0,12.0,3.0,4.0,3.0,13.0,3.0,3.0,3.0,7.0,13.0,3.0,3.0,12.0
1742,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,7.0,4.0,3.0,3.0,4.0,3.0,3.0,8.0,3.0,3.0,3.0,4.0,8.0,3.0,4.0,4.0,3.0,10.0,3.0,4.0,3.0,9.0,3.0,3.0,3.0,11.0,3.0,3.0,3.0,10.0,3.0,13.0,3.0,3.0,8.0,3.0,4.0,3.0,10.0,3.0,3.0,3.0,3.0,13.0,3.0,3.0,12.0
1743,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,4.0,3.0,4.0,6.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,6.0,4.0,3.0,4.0,4.0,3.0,3.0,4.0,3.0,3.0,11.0,4.0,5.0,6.0,11.0,4.0,4.0,10.0,3.0,4.0,3.0,4.0,3.0,3.0,11.0,4.0,3.0,6.0,3.0,11.0,3.0,3.0,3.0,4.0,4.0,3.0,4.0,3.0,10.0,10.0,3.0,3.0,3.0,14.0,3.0,3.0,5.0
1744,10.0,11.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,8.0,6.0,3.0,8.0,10.0,13.0,8.0,4.0,10.0,10.0,13.0,10.0,6.0,10.0,3.0,9.0,13.0,4.0,3.0,11.0,8.0,3.0,13.0,8.0,3.0,7.0,3.0,4.0,8.0,6.0,7.0,4.0,4.0,13.0,12.0,4.0,3.0,9.0,3.0,4.0,4.0,11.0,3.0,6.0,3.0,10.0,3.0,13.0,3.0,4.0,8.0,3.0,4.0,3.0,14.0,3.0,3.0,3.0,3.0,13.0,3.0,3.0,12.0
1745,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,8.0,6.0,3.0,8.0,10.0,3.0,8.0,4.0,10.0,10.0,3.0,10.0,3.0,10.0,3.0,9.0,7.0,4.0,3.0,11.0,8.0,3.0,3.0,8.0,3.0,3.0,3.0,4.0,8.0,6.0,4.0,4.0,4.0,13.0,3.0,4.0,3.0,9.0,3.0,3.0,3.0,11.0,3.0,6.0,3.0,10.0,3.0,13.0,3.0,4.0,8.0,3.0,4.0,3.0,14.0,3.0,3.0,3.0,3.0,13.0,3.0,3.0,12.0
1746,13.0,10.0,4.0,10.0,4.0,3.0,11.0,13.0,3.0,8.0,13.0,13.0,8.0,3.0,13.0,8.0,13.0,14.0,4.0,13.0,10.0,3.0,10.0,3.0,11.0,13.0,13.0,3.0,13.0,8.0,3.0,4.0,11.0,3.0,3.0,3.0,7.0,8.0,6.0,4.0,6.0,4.0,13.0,12.0,13.0,3.0,11.0,3.0,6.0,3.0,12.0,3.0,6.0,3.0,10.0,3.0,13.0,13.0,7.0,12.0,3.0,4.0,3.0,14.0,3.0,3.0,3.0,7.0,13.0,3.0,3.0,12.0
1747,3.0,3.0,4.0,3.0,4.0,3.0,3.0,10.0,3.0,8.0,3.0,3.0,8.0,3.0,3.0,8.0,4.0,3.0,3.0,3.0,10.0,3.0,10.0,3.0,9.0,6.0,4.0,3.0,3.0,8.0,3.0,3.0,8.0,3.0,3.0,3.0,4.0,8.0,3.0,4.0,4.0,3.0,3.0,3.0,4.0,3.0,8.0,3.0,3.0,3.0,11.0,3.0,3.0,3.0,3.0,3.0,13.0,3.0,3.0,8.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,10.0,3.0,3.0,11.0
1748,14.0,10.0,4.0,10.0,4.0,3.0,11.0,13.0,4.0,9.0,13.0,14.0,8.0,4.0,13.0,9.0,13.0,7.0,3.0,13.0,14.0,3.0,14.0,3.0,11.0,13.0,13.0,3.0,4.0,12.0,3.0,4.0,11.0,3.0,3.0,11.0,6.0,8.0,6.0,11.0,6.0,4.0,14.0,12.0,13.0,3.0,11.0,3.0,3.0,11.0,12.0,3.0,7.0,3.0,11.0,3.0,13.0,13.0,4.0,12.0,3.0,4.0,3.0,14.0,10.0,3.0,3.0,7.0,14.0,3.0,3.0,12.0
1749,3.0,3.0,4.0,3.0,4.0,3.0,4.0,10.0,3.0,8.0,3.0,3.0,8.0,3.0,3.0,8.0,4.0,3.0,4.0,3.0,10.0,3.0,10.0,3.0,11.0,7.0,6.0,3.0,3.0,8.0,3.0,4.0,11.0,4.0,3.0,3.0,6.0,8.0,3.0,4.0,6.0,3.0,10.0,3.0,13.0,3.0,12.0,3.0,6.0,3.0,12.0,3.0,4.0,7.0,10.0,3.0,13.0,13.0,7.0,12.0,7.0,4.0,3.0,10.0,3.0,3.0,3.0,7.0,13.0,3.0,3.0,12.0
1750,3.0,3.0,3.0,3.0,3.0,3.0,4.0,7.0,3.0,4.0,3.0,3.0,4.0,3.0,3.0,4.0,4.0,3.0,3.0,3.0,6.0,3.0,6.0,3.0,5.0,7.0,4.0,3.0,3.0,4.0,3.0,4.0,11.0,3.0,3.0,3.0,6.0,8.0,3.0,4.0,6.0,3.0,3.0,3.0,13.0,3.0,11.0,3.0,3.0,3.0,12.0,3.0,4.0,3.0,3.0,3.0,3.0,13.0,3.0,12.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,7.0,10.0,3.0,3.0,11.0
1751,10.0,10.0,4.0,10.0,4.0,3.0,10.0,10.0,3.0,8.0,3.0,3.0,8.0,3.0,3.0,8.0,4.0,3.0,4.0,3.0,10.0,3.0,10.0,3.0,9.0,7.0,4.0,3.0,3.0,8.0,3.0,3.0,8.0,3.0,3.0,3.0,4.0,8.0,3.0,4.0,4.0,3.0,3.0,3.0,4.0,3.0,8.0,3.0,6.0,3.0,11.0,3.0,4.0,3.0,3.0,3.0,13.0,3.0,7.0,8.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,10.0,3.0,3.0,11.0
1752,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,6.0,4.0,3.0,3.0,4.0,3.0,3.0,8.0,3.0,3.0,3.0,4.0,8.0,6.0,4.0,4.0,4.0,10.0,3.0,4.0,3.0,9.0,3.0,3.0,3.0,11.0,3.0,6.0,3.0,10.0,3.0,3.0,3.0,4.0,8.0,3.0,4.0,3.0,10.0,3.0,3.0,3.0,3.0,13.0,3.0,3.0,12.0
1753,10.0,10.0,4.0,10.0,4.0,3.0,10.0,10.0,3.0,8.0,3.0,3.0,8.0,3.0,3.0,8.0,4.0,3.0,3.0,3.0,10.0,3.0,10.0,3.0,11.0,7.0,4.0,3.0,3.0,8.0,3.0,4.0,11.0,3.0,3.0,3.0,6.0,8.0,3.0,4.0,6.0,3.0,13.0,3.0,13.0,3.0,12.0,3.0,3.0,3.0,12.0,3.0,4.0,3.0,10.0,3.0,13.0,13.0,3.0,12.0,3.0,4.0,3.0,14.0,3.0,3.0,3.0,7.0,13.0,3.0,3.0,11.0
1754,10.0,10.0,4.0,10.0,4.0,3.0,10.0,11.0,4.0,9.0,3.0,3.0,8.0,4.0,13.0,9.0,6.0,7.0,3.0,13.0,13.0,3.0,13.0,3.0,11.0,13.0,4.0,3.0,4.0,12.0,3.0,4.0,11.0,3.0,3.0,11.0,6.0,8.0,6.0,11.0,6.0,4.0,14.0,12.0,13.0,3.0,12.0,3.0,3.0,11.0,12.0,3.0,6.0,3.0,11.0,3.0,13.0,13.0,4.0,12.0,3.0,4.0,3.0,14.0,10.0,3.0,3.0,7.0,14.0,3.0,3.0,12.0
1755,10.0,11.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,8.0,6.0,3.0,8.0,10.0,3.0,8.0,4.0,10.0,10.0,3.0,10.0,6.0,10.0,3.0,9.0,7.0,4.0,3.0,11.0,8.0,3.0,13.0,8.0,3.0,7.0,3.0,4.0,8.0,3.0,4.0,4.0,3.0,13.0,3.0,4.0,3.0,8.0,3.0,4.0,3.0,11.0,3.0,4.0,3.0,10.0,3.0,13.0,3.0,3.0,8.0,3.0,4.0,3.0,14.0,3.0,3.0,3.0,3.0,13.0,3.0,3.0,11.0
1756,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,13.0,4.0,3.0,13.0,4.0,4.0,6.0,4.0,13.0,3.0,3.0,3.0,3.0,4.0,13.0,4.0,3.0,3.0,4.0,3.0,3.0,8.0,3.0,3.0,3.0,4.0,8.0,3.0,4.0,4.0,3.0,10.0,12.0,4.0,3.0,9.0,3.0,6.0,3.0,11.0,3.0,4.0,3.0,10.0,3.0,13.0,3.0,7.0,8.0,3.0,4.0,3.0,10.0,3.0,3.0,3.0,3.0,13.0,3.0,3.0,12.0
1757,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,5.0,6.0,4.0,3.0,3.0,4.0,3.0,4.0,8.0,3.0,3.0,3.0,4.0,8.0,6.0,4.0,4.0,4.0,10.0,3.0,4.0,3.0,9.0,3.0,3.0,3.0,12.0,3.0,6.0,3.0,10.0,3.0,3.0,3.0,4.0,12.0,3.0,4.0,3.0,10.0,3.0,3.0,3.0,3.0,13.0,3.0,3.0,12.0
